source,target,value,count
1bnjC9pe1bs8f2u4QYEGDX2nLuUJ5gSAPa2CZBn1esqV8LB,14U69PJaeEFZnDLXc1UrpqeYbpahsL6RSodKiGTDZoHbvAds,10000.0,1
1bnjC9pe1bs8f2u4QYEGDX2nLuUJ5gSAPa2CZBn1esqV8LB,129nYSet6kiePiddnAEXNCgFzrNpxTsYJVUysNvwQJQxZN5R,10000.0,1
14QkqFUrqnKm9jj3wYaUp6bizSTKWJuJwjme66wPHy5zmV5v,12euLL4AjzbzrrhdsDpdK46VMfjhvEfEzezuEF8P215TB3RL,10000.0,1
12sZevVr5VQasuyfqsN3DN1arfMUR1d9MgCXRBCuK5R3WzbM,16GPtwn2ToYbouotzcaFSeSMywSmCJnaRVxzQL9MxHRtiiUa,10000.0,1
14JVz6pLZw7PiBXhp71eKU4DVDSUDgV3noQmfL5CyBi78YCS,129nYSet6kiePiddnAEXNCgFzrNpxTsYJVUysNvwQJQxZN5R,10000.0,1
16VNedPokJ8Dyr3WtqP4dZbW38ZaZVMJUXebBmTpUtUPgjSd,13x3uQ1nAPEGhyE9k4xXCuYzrs2inrhu8KwBPkNEHdiEQiF3,10000.0,1
14ujNykmZB2r8qvAvAizeVdoxxoVVvNBNFcGJnqQZzcrUy9u,12BVxx85bUecAfcAWt3Lzi7CVs6YTgmrwAqRGnGL7izGW6fa,10000.0,1
1qJNnBhLDmD49wLqYN4CNobgSg81DXZ3fsFBm6XXrTyHDES,15ALEqKnw3daLczRcTWhbQ4MXcS98es4hbyRJEpmut21TyUC,10000.0,1
1qJNnBhLDmD49wLqYN4CNobgSg81DXZ3fsFBm6XXrTyHDES,126NkiQMdT9GaRSheKYLhAJxd81j4HJtbi3kGdowJY8RyMk2,10000.0,1
121CqVk5YnFXAq8GPVxFsETvn5jBXfkSLxzCPuRnkqB7xVmN,15ALEqKnw3daLczRcTWhbQ4MXcS98es4hbyRJEpmut21TyUC,10000.0,1
124LsqRoam5gN4mqfUN5FkQ9SXEFRUG14mTLA9KBxGCfUVFk,16NthRa6Qgb68MLuJfvtYntQKjvomyxj9MFCDY1tT9Z4weVv,10000.0,1
124LsqRoam5gN4mqfUN5FkQ9SXEFRUG14mTLA9KBxGCfUVFk,15PT5eB2dB4XFxPLv3RvRyL6dDX44fhJodxdMDCQgCYpn3AL,10000.0,1
15T2teKsnAgqxtUS79XcXGPU6JdYKGVTeqGszVKDjmoDLTma,129nYSet6kiePiddnAEXNCgFzrNpxTsYJVUysNvwQJQxZN5R,10000.0,1
1565Xvc8rRzWEKSwdLfMKRQx34PtAXFjNQtzbC4kSV28Hu3A,16NthRa6Qgb68MLuJfvtYntQKjvomyxj9MFCDY1tT9Z4weVv,10000.0,1
1565Xvc8rRzWEKSwdLfMKRQx34PtAXFjNQtzbC4kSV28Hu3A,13x3uQ1nAPEGhyE9k4xXCuYzrs2inrhu8KwBPkNEHdiEQiF3,10000.0,1
13uG6y9mF2tk2Ap9FoGNdu7YGexosiWggiDhXQxABvgGa7Dr,15ALEqKnw3daLczRcTWhbQ4MXcS98es4hbyRJEpmut21TyUC,10000.0,1
13uG6y9mF2tk2Ap9FoGNdu7YGexosiWggiDhXQxABvgGa7Dr,14U69PJaeEFZnDLXc1UrpqeYbpahsL6RSodKiGTDZoHbvAds,10000.0,1
1243WmsrahiVCADviaMM5RwV6D6WDFLJKgbgdo9TzEy25mjn,13eUbdG9NoKTa7jmHCH6b8DYR676wSNtFLM81zKnymGEEQSp,10000.0,1
1243WmsrahiVCADviaMM5RwV6D6WDFLJKgbgdo9TzEy25mjn,13x3uQ1nAPEGhyE9k4xXCuYzrs2inrhu8KwBPkNEHdiEQiF3,10000.0,1
1243WmsrahiVCADviaMM5RwV6D6WDFLJKgbgdo9TzEy25mjn,14u1MpenHvhftsGWeaTpMxReA9kizcnYaTr72zamGiuJhGyN,10000.0,1
14VMAnuAMBLD6dDFX32AkxFrU1sLfkEpQdQwHwtYFscfMCQi,161cmb3UA5gVNMvTV7abN1qWv87SyC2BTYBaddivrSqnCWWp,10000.0,1
14VMAnuAMBLD6dDFX32AkxFrU1sLfkEpQdQwHwtYFscfMCQi,1626ECAKBwv8MuhxghkWF83WRp9RNNDAAmR1vGAaPd3FhVy4,10000.0,1
14VMAnuAMBLD6dDFX32AkxFrU1sLfkEpQdQwHwtYFscfMCQi,12RYqaeeaksTB216rc54DkCTUw6kDk7TzcTwDkN1yyuJaK8r,10000.0,1
13fzZiwF2KkjiwjxJRqNvC7tCZVovZ1296xwVMeLxQXp2Jh,15z3UkvUzcf7mY3d7Ehnrjxami825HpiVFmohAnK8aY2MgVy,10000.0,1
15Uw1N4vcvJCv5PHjhcsTfHgD1fCnwGhheqekBXzJnT4bZqX,13W1oczMjwqRJzQViyoVeTP1KMytNtJR3tBwVYuN582GKd61,10000.0,1
15Uw1N4vcvJCv5PHjhcsTfHgD1fCnwGhheqekBXzJnT4bZqX,12GV7nVWrDvtEuvPN7LqLVMwCSbkkLgvouJxweUczL4jUFax,10000.0,1
15Uw1N4vcvJCv5PHjhcsTfHgD1fCnwGhheqekBXzJnT4bZqX,112GSDUipmb6snBY6CMGxLcjaEFSPgaArJBb26jgqBSFbG9c,10000.0,1
AGG_Reaped_Accounts,13dKEY6zDazKA1Ew7jjsEMUwy5Nt2bnh2S5UagMrcnfkPSPZ,10000.0,1
13dKEY6zDazKA1Ew7jjsEMUwy5Nt2bnh2S5UagMrcnfkPSPZ,AGG_Reaped_Accounts,10000.0,1
12RYJb5gG4hfoWPK3owEYtmWoko8G6zwYpvDYTyXFVSfJr8Y,1WeZX2wKYW3kC5ohPhezuWNuRKzjtyz3D461zCsFJkcXtgh,10000.0,1
14ni4zwjUrdFKfQp2j5mwrjcQmr8moCzWBJFAyJqbn2TUf18,1EugViEsxAyQLbPbAHFoj8hkNdVxtXh77oGh8esjXKYr3sc,10000.0,1
14ni4zwjUrdFKfQp2j5mwrjcQmr8moCzWBJFAyJqbn2TUf18,144ZQGwmJh3VjGXPE1Gfpuy8nrsvmEqLrf9cKjyxREfJXAe,10000.0,1
14ni4zwjUrdFKfQp2j5mwrjcQmr8moCzWBJFAyJqbn2TUf18,13iXpsZVtNfWyY5YS4zjuzFxeqFbYDXwVz6nC1M8H2dQ1wZv,10000.0,1
13dnUb9A1wLAwZtBkHzn7S8uJSVXt9K2gqk4t4aPBVgxkZ8Z,12xKCGbw56Bq8V4tdHT7QUabaWeUh8d935t81mPkjrWPi3ff,10000.0,1
16jiy4PkpAxSykFok3nmL6iPuwG4vVJwLzBJMJBaLXCLfjuD,14iUwpFos5SiHcaSfjPab2sHdeqrU9inCyQD1pLSJofmCF29,10000.0,1
12ow3eJ3vbjeNRahUUrBnc98mWeJTSQ7rJCAVqiFQDEnzbu8,14bEKMdGLwGKNTz4BtT7venXZ4RcXdGfBSdEYrJLPNoHRvoK,10000.0,1
14gRDQcRt8ue7KrqbEjo3MkV8u8ttp2jpsQY9xQKocJ8CcDu,14XaFhbfV2hazdntW8kJtySyKhpjMnGHCfGc5s5GLyJHc6pp,10000.0,1
13uG6y9mF2tk2Ap9FoGNdu7YGexosiWggiDhXQxABvgGa7Dr,14XaFhbfV2hazdntW8kJtySyKhpjMnGHCfGc5s5GLyJHc6pp,10000.0,1
1565Xvc8rRzWEKSwdLfMKRQx34PtAXFjNQtzbC4kSV28Hu3A,14XaFhbfV2hazdntW8kJtySyKhpjMnGHCfGc5s5GLyJHc6pp,10000.0,1
AGG_Existential_Deposits,13iwH9FzqchX8iiqDBJkuhKnyWnF5owrDE675e35iz8StW91,10000.0,1
15RBQiydWydJtjSFSbZsHwnd2qRiteby7dK9t52UURYW1Lkd,16RwBA7k8ev286vkadiXhn2knJLXg9ifCKJLTZEsXh73qn14,10000.0,1
14QPETptcjcMpC6QNqmCvcoA5ESw62SFXg5hbsNgc18ciqAS,13YPA268i92yeEjX9NGnJAdiKuNALtaTwsqM8BQXT7EouNBc,10000.0,1
14JVz6pLZw7PiBXhp71eKU4DVDSUDgV3noQmfL5CyBi78YCS,12TqekMqfYCvkiQqVGBPZCo3H6SdTCQNLxEoBmGJmDHy1tZx,10000.0,1
14K3vgq68t9ceN4zDKvJupWEuP3kAaLZt3KXYjgmLEMgrDWH,12mN94SdPJ2Tox5918qk9cvRVg7wzGJXGrqpnuLHe6C8R5Tw,10000.0,1
15j4dg5GzsL1bw2U2AWgeyAk6QTxq43V7ZPbXdAmbVLjvDCK,15Dutng9q3hkKPTpkCtmZkAgPNoFvZ2Vbkjjd8b1B8dyUU78,10000.0,1
12NZCSRkKCxgvkVRR28sszir9u9AfHdvUmqMGZ1HfGVYJuKn,15KVfAvMFs8kad3gSM2ZyPv9fcJzarZWX4XFRKTLGaEzUKgr,9999.9846762347,1
13THwvQfktcRFZ9dYgaKPzYrZP7EQ8FRdaUayazAJyUhFMQj,16oSDkHjEXVyHvcGyZ6MnmEpEgfxYYEbmERiRh2QUSncTBX,9999.9842892221,1
14ggpW1yUwu9gHnuUCDKcQPQtrVkFZwzwjdPkhNSVeLnBz4z,13uG6y9mF2tk2Ap9FoGNdu7YGexosiWggiDhXQxABvgGa7Dr,9999.9841892221,1
12QbLkfpbRewdLufwk12AWfb21WtxRsNRXdyEvL6v7EQPFuD,16Xuv8TZpqSP9iSxquSJ9CQDfnJink7tFFNg8YYLqE5DiXkn,9999.9840796938,1
12GV7nVWrDvtEuvPN7LqLVMwCSbkkLgvouJxweUczL4jUFax,15Uw1N4vcvJCv5PHjhcsTfHgD1fCnwGhheqekBXzJnT4bZqX,9999.9827299984,1
12eFcSprxFDFNzyu9XJj3LJhVJg1wa2Gux1jCsyJG9Lu6Hx7,12nr7GiDrYHzAYT9L8HdeXnMfWcBuYfAXpgfzf3upujeCciz,9999.9681190369,1
12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,15SMk4QEwLAZAjerPuhMEUsWiC7mGF5VryF1RrwtwERXNf3N,9999.95,1
16FFbLXuJrpxRVtf7rPJUxMhF7VkgNFYz1MvtBhYwJUxHbTH,14JVz6pLZw7PiBXhp71eKU4DVDSUDgV3noQmfL5CyBi78YCS,9999.9241845095,1
16hp43x8DUZtU8L3cJy9Z8JMwTzuu8ZZRWqDZnpMhp464oEd,14a5xWvCZfPoV58P3K87aACJA6zztAMDmBW9TWwdKXrjyuK5,9999.92,1
16hp43x8DUZtU8L3cJy9Z8JMwTzuu8ZZRWqDZnpMhp464oEd,16LKfRPcZuRsSfUixMgSgtbWQh5YEvtC8fzEN4wKpBUFVRob,9999.92,1
1qnJN7FViy3HZaxZK9tGAA71zxHSBeUweirKqCaox4t8GT7,14VDhUZBryn9YoVE271fEci7j5j1wWkKhJPaKQ8goLN5bCWb,9999.92,1
14QAtkKhknVQwspzPBnD6SNdaSu7U5LPdRa8mwVL2K1ncoSt,14cbcSXoKgKMMLuXTewgvHDRw4oaBqQkPm6Q98s1U5QKQCPn,9999.9041869031,1
1127GjypDA1xioePfEBWvMEmawz89teWPEpiFsiQ19RSYXRd,14QkqFUrqnKm9jj3wYaUp6bizSTKWJuJwjme66wPHy5zmV5v,9999.9041845095,1
1127GjypDA1xioePfEBWvMEmawz89teWPEpiFsiQ19RSYXRd,14ujNykmZB2r8qvAvAizeVdoxxoVVvNBNFcGJnqQZzcrUy9u,9999.9041845095,1
16oSDkHjEXVyHvcGyZ6MnmEpEgfxYYEbmERiRh2QUSncTBX,12euLL4AjzbzrrhdsDpdK46VMfjhvEfEzezuEF8P215TB3RL,9999.9,1
14Kazg6SFiUCH7FNhvBhvr4WNfAXVtKKKhtBQ1pvXzF1dQhv,14MMUkHtF5ngH4K3yeLZaQKNgwNjtGqu9hmTi3L9qntqPaKp,9999.9,1
16Xuv8TZpqSP9iSxquSJ9CQDfnJink7tFFNg8YYLqE5DiXkn,16KppsnaCvcpEWAaowuQnFMmeeMvedcgdWfeA5Qka26KQ3wy,9999.9,1
121KLxviwPjMv92Gk7eG5GGYBLfj4jgS3CcxJFTszFrjVRtg,14Vaks6esicg9ULNa1VceQuRWCWLMKVuvYrLoUnucFXpQL63,9999.8843999987,1
123YACJDbN3XpJRHSn9ewkgv31ttDMAH4uBrDggFg3tDVoJb,14VMAnuAMBLD6dDFX32AkxFrU1sLfkEpQdQwHwtYFscfMCQi,9999.8843999986,1
121Zb4BH2RrayMCcG12eRT6yhTJNaKtaZDcPsGRYANqJXBHE,14Vaks6esicg9ULNa1VceQuRWCWLMKVuvYrLoUnucFXpQL63,9999.8843999986,1
123YACJDbN3XpJRHSn9ewkgv31ttDMAH4uBrDggFg3tDVoJb,14Vaks6esicg9ULNa1VceQuRWCWLMKVuvYrLoUnucFXpQL63,9999.8843999986,1
1mxwPeoS6SyvBKeM3FhX96LyfR8CZzV3teooeNroG6digvE,12LBNhaKLK5eEQu6xiSKTHd87bXCNMus2ShiEuNfBfXSgR6w,9999.8841845095,1
1mxwPeoS6SyvBKeM3FhX96LyfR8CZzV3teooeNroG6digvE,14turS9v8v4RkMR21B89DSyKJYuPcRqA7si3Wx1sfaf3Xnz1,9999.8841845095,1
13SxXcgqDnhiPQ98iSP5vLYZK4u8GeA6dnBmFKfFxmTGMin5,16S2ZDxCqmTSsUYfpa3nMo2HiVGkkBce8MfSpr8cqrj3zDFY,9999.8775946431,1
15Dutng9q3hkKPTpkCtmZkAgPNoFvZ2Vbkjjd8b1B8dyUU78,15Uw1N4vcvJCv5PHjhcsTfHgD1fCnwGhheqekBXzJnT4bZqX,9999.8566399983,1
121CqVk5YnFXAq8GPVxFsETvn5jBXfkSLxzCPuRnkqB7xVmN,15VYFwukcrN3PpsTLeeiFQF3P2TjLRfND6SvBU3gVBAcpRh1,9999.8557925299,1
12sZevVr5VQasuyfqsN3DN1arfMUR1d9MgCXRBCuK5R3WzbM,12W2tfRyVADC7NMMWrycPczPhvWm6AuxKfSuPUREgC1wTpDi,9999.85,1
14JVz6pLZw7PiBXhp71eKU4DVDSUDgV3noQmfL5CyBi78YCS,12W2tfRyVADC7NMMWrycPczPhvWm6AuxKfSuPUREgC1wTpDi,9999.85,1
12LBNhaKLK5eEQu6xiSKTHd87bXCNMus2ShiEuNfBfXSgR6w,13MrzvZ3m8eH2ogTpqNyVscWdeapaacusDn8tve9MXZUtGoF,9999.85,1
13pMh8eS5ekAu2FpCp6VCTw5GVttfhRPwynSe5FnyLRW7erM,14aexe9HfT6mESDeF1fPSczNUZHBuTujvvKdaFhLDJtmB9VB,9999.85,1
15T2teKsnAgqxtUS79XcXGPU6JdYKGVTeqGszVKDjmoDLTma,13WmnWPvvmqfkQw4J5FnfF1TR9msbenvwkNyqeqhew9F7BYF,9999.85,1
14turS9v8v4RkMR21B89DSyKJYuPcRqA7si3Wx1sfaf3Xnz1,12W2tfRyVADC7NMMWrycPczPhvWm6AuxKfSuPUREgC1wTpDi,9999.85,1
1565Xvc8rRzWEKSwdLfMKRQx34PtAXFjNQtzbC4kSV28Hu3A,12W2tfRyVADC7NMMWrycPczPhvWm6AuxKfSuPUREgC1wTpDi,9999.85,1
1243WmsrahiVCADviaMM5RwV6D6WDFLJKgbgdo9TzEy25mjn,13MrzvZ3m8eH2ogTpqNyVscWdeapaacusDn8tve9MXZUtGoF,9999.85,1
15VYFwukcrN3PpsTLeeiFQF3P2TjLRfND6SvBU3gVBAcpRh1,133SDz9BYXmVzbo7DXtXzhbUDsHLf2pY76U29m93Htm2mE8x,9999.8402134035,1
16hp43x8DUZtU8L3cJy9Z8JMwTzuu8ZZRWqDZnpMhp464oEd,15uyMiDhXTnfKeP3wp9cniuT8xU3RJfu3ECbBp72dSB9kAk2,9999.84,1
14DsRLMZKstbeEhNgvmG4zCnHoFRBdBFubwogutQAxjkW2fo,12bRZa8kaLbhoPtHiGy87p82cQpjyqWhT3LUKxKpZ7T9N2iz,9999.82,1
1583kEDq2YqxMNBXpJHWKZXydTLRmjNcYVPf7a2Pf3LGFYdW,1U9wqgffpmiHFGVd5zGP5qcJ8hC339R7x5E2XpDDpCkvoLq,9999.82,1
13xL6CffwkaYR1jpgncsyv2VtVrtyMeu62AqwnZkMaF1cWGw,1Lbc4H6rX5dr3ZND3jofWgZnTA4DRsfgtFsjym6hhNi9f7V,9999.81,1
12menQY3E917Qx21LdNnEEBecME7ZMQDQ39Rgqjx3PHpD7s5,161cmb3UA5gVNMvTV7abN1qWv87SyC2BTYBaddivrSqnCWWp,9999.8,1
12di7xAeCyVXZQTywPRsPQTDBhKeJsGNzgyaJwooYk5YQvZJ,13YMVn4gW1XLRCnEEoLxnTKWYJkVgacrLhfXdRVHeKFQT8Ka,9999.79330774,1
1bnjC9pe1bs8f2u4QYEGDX2nLuUJ5gSAPa2CZBn1esqV8LB,13eUbdG9NoKTa7jmHCH6b8DYR676wSNtFLM81zKnymGEEQSp,9999.79,1
13pMh8eS5ekAu2FpCp6VCTw5GVttfhRPwynSe5FnyLRW7erM,12W2tfRyVADC7NMMWrycPczPhvWm6AuxKfSuPUREgC1wTpDi,9999.77,1
14turS9v8v4RkMR21B89DSyKJYuPcRqA7si3Wx1sfaf3Xnz1,16EWAwLQjB9sFuwvxz8Fq8fPTMoHC8RokKttcqRcpNjmWTzF,9999.75,1
14wLJZZBonAGgQ3y3jDqTZvHAHyHSCJKSaSCvzfJsVTgH86y,14wJW4McfH1eDatk9S8EpZ7fj2it4T7RMvHbCPeHCmBRm4MJ,9999.7,1
14VMAnuAMBLD6dDFX32AkxFrU1sLfkEpQdQwHwtYFscfMCQi,14aYmmXjNatTRepyUqwrSCjrmFJm2GcpuTNucgtm5RVsQuWe,9999.65,1
14VMAnuAMBLD6dDFX32AkxFrU1sLfkEpQdQwHwtYFscfMCQi,128tFispJuE8vMzXd2b7Fr9PWLPbhk4GXtpLqdBW7W3yvvdL,9999.5,1
14QkqFUrqnKm9jj3wYaUp6bizSTKWJuJwjme66wPHy5zmV5v,14U69PJaeEFZnDLXc1UrpqeYbpahsL6RSodKiGTDZoHbvAds,9999.37,1
1ZFsyKXmgpAHwzZGtEaymKRm6RE4KieeeC8ippaNhFwFG9g,15u2N1pqWr56teREjQTP5M3tk1SPQjEoUAV6jFfcQCoVy3S5,9999.1672109095,1
12EyPT7SWTCQGq16B6tRxtxJeGWDy9ivaLjW4PZdWBCivJq6,14Vaks6esicg9ULNa1VceQuRWCWLMKVuvYrLoUnucFXpQL63,9998.9765199989,1
12RBCLm3Gta4ZxAERoXqELBqb3V6WUU4kYcTdqsPxQGofDRQ,12sZevVr5VQasuyfqsN3DN1arfMUR1d9MgCXRBCuK5R3WzbM,9998.9041845095,1
16JzJYfHo5cjR4QNBc4iUESjtDRqB7bUcocwGi3qogSUDyQZ,14VMAnuAMBLD6dDFX32AkxFrU1sLfkEpQdQwHwtYFscfMCQi,9998.8843999986,1
14gRDQcRt8ue7KrqbEjo3MkV8u8ttp2jpsQY9xQKocJ8CcDu,13MrzvZ3m8eH2ogTpqNyVscWdeapaacusDn8tve9MXZUtGoF,9998.85,1
13Y7WwgMaB6SK6PAhHHzG6w2m9A94rvFgJicNs8shMkmsdvG,134a6Qj1XnkoVNy6qr9rHCT5RhKAxbFnFWiGL6NHRacdNpzj,9998.8,1
13fzZiwF2KkjiwjxJRqNvC7tCZVovZ1296xwVMeLxQXp2Jh,14SxxfvizBTkZxaEyUdu2124bR6oGwm47VNpVCZ7raQPW8Ks,9998.54449393,1
16RwBA7k8ev286vkadiXhn2knJLXg9ifCKJLTZEsXh73qn14,16UvKYsqojoivDsNXH3d5G48oXMfo1asxA4NtF2GxhoBjZHz,9998.4516596296,1
16KppsnaCvcpEWAaowuQnFMmeeMvedcgdWfeA5Qka26KQ3wy,16UvKYsqojoivDsNXH3d5G48oXMfo1asxA4NtF2GxhoBjZHz,9998.384,1
13pMh8eS5ekAu2FpCp6VCTw5GVttfhRPwynSe5FnyLRW7erM,16Sji3CxA5ivttwrdjL1UHp4i5ycU4he6t8fc7NkphiPTWG8,9998.13758236,1
1jW7U9wFSoXCwzFsMcWyZDmozwAxSQY7tpzQjD33NVZgdLL,12xX6JHWhJx59gzCS85mPQmk2qmLCdvWLmJh9ieKWX3RcSxJ,9998.0,1
13HKXdGSpFPXsGxbzQbYXw6VphjSSL6dbws2rnGQfVaxiBCz,13uG6y9mF2tk2Ap9FoGNdu7YGexosiWggiDhXQxABvgGa7Dr,9995.9841845095,1
16ZyhZ58FTNv3h31h6kApCfqHHg476C6vMfc4zQzdd3AL8pk,1565Xvc8rRzWEKSwdLfMKRQx34PtAXFjNQtzbC4kSV28Hu3A,9995.8241845095,1
14ujNykmZB2r8qvAvAizeVdoxxoVVvNBNFcGJnqQZzcrUy9u,16PpcDcWPNCyhX4et2QWNBcfWBn81gLnTJcYCPzW15ciDELr,9995.69008,1
12menQY3E917Qx21LdNnEEBecME7ZMQDQ39Rgqjx3PHpD7s5,13bVxBHGJFETXM8gtfMrKwHFWqgrC4hyhUfzyFAeXDbYGvF1,9995.1408950099,1
12nr7GiDrYHzAYT9L8HdeXnMfWcBuYfAXpgfzf3upujeCciz,13ghpMgw1vQ6FPKHfgjZidR26E9jJiyHQkrWowweSR5Bnesb,9994.92,1
15u2N1pqWr56teREjQTP5M3tk1SPQjEoUAV6jFfcQCoVy3S5,16DeyQafHbLRNhEvb9fAPbLofWj4nAqcW9Qqaq3iLdrLiXWq,9993.98939442,1
162ivUqxJaYrwu21s4E4Jc6tCHZ9TbCbF6wRePHYqwNgYMWx,15u2N1pqWr56teREjQTP5M3tk1SPQjEoUAV6jFfcQCoVy3S5,9993.10068371,1
1565Xvc8rRzWEKSwdLfMKRQx34PtAXFjNQtzbC4kSV28Hu3A,14aTQ2E7GDDhc6YVgZYw6mWAqDdk1daFqtEA7caKPriT7Not,9991.4093449519,1
16Xuv8TZpqSP9iSxquSJ9CQDfnJink7tFFNg8YYLqE5DiXkn,14tkLf4BBno6wYVTjLX8VwG8KJztCFJAHabtYdzQsCohCvXT,9985.29,1
14cbcSXoKgKMMLuXTewgvHDRw4oaBqQkPm6Q98s1U5QKQCPn,15h76gZcQxgxfrr9niPS2FomipQhWNyZTPMRnTHcMs3QZZPE,9982.8592,1
14Q22opa2mR3SsCZkHbDoSkN6iQpJPk6dDYwaQibufh41g3k,14TCj7V7mkyrvgDKzt7Rxy1HJaFMQpiVnHfYmdXNKZbGt9ek,9982.0,1
14zevXkjyp43sdnCYKE5TsVLrddoEVEQwcqrCCW5sqP6ZR2k,16Xuv8TZpqSP9iSxquSJ9CQDfnJink7tFFNg8YYLqE5DiXkn,9981.7838387394,1
14wLJZZBonAGgQ3y3jDqTZvHAHyHSCJKSaSCvzfJsVTgH86y,13JRk2GayyNNtAKyFvb2hcKzK3ZfhQBgyW4V7SvBzRiSLvyk,9980.9381544099,1
12nr7GiDrYHzAYT9L8HdeXnMfWcBuYfAXpgfzf3upujeCciz,14B492XGbRTwsRpnRXCozG5d4QgeyXZD2C4u2UtNAZU6QzFV,9980.3,1
14QkqFUrqnKm9jj3wYaUp6bizSTKWJuJwjme66wPHy5zmV5v,14cjEr5gyPeKv7PkjndSgXLePp5pjLg2QczMh7jPEPS8jXWK,9980.00099,1
121CqVk5YnFXAq8GPVxFsETvn5jBXfkSLxzCPuRnkqB7xVmN,14cjEr5gyPeKv7PkjndSgXLePp5pjLg2QczMh7jPEPS8jXWK,9980.0005,1
14ujNykmZB2r8qvAvAizeVdoxxoVVvNBNFcGJnqQZzcrUy9u,1FDpmxGFh4rJUwKupi2oMKpM3jTcDEcRwfrguDpCSDkLH8J,9980.00022,1
13n1cbordeR4Qi3vVSxq6mLVWpWF6D5SyEYuYQyMsd2GYpTe,138TYM3gufAk8EsBSM9BHFpJoTWTA6ZhyaHmQzXwo3e48oMn,9978.98694498,1
134HPQWTyAnqmSpA1hJ6vmud2Pv5xgPWP3GJ96ZikwEGpj6H,124LsqRoam5gN4mqfUN5FkQ9SXEFRUG14mTLA9KBxGCfUVFk,9977.9041845095,1
14wLJZZBonAGgQ3y3jDqTZvHAHyHSCJKSaSCvzfJsVTgH86y,13tpmYU8RpYLdWWQjVoKkryxZ1HPWvfGuv2Z2xoLuLXKsMuz,9977.0,1
16S2ZDxCqmTSsUYfpa3nMo2HiVGkkBce8MfSpr8cqrj3zDFY,15kkjKkRknuvUbY4e6oipBb5WJpq7ZzZjsFd2RZb7eh6rJyv,9976.96821164,1
121ofQyVATpqQeQZct8JkiDDkXvQYGHEV13EajDTzuyBvqXN,13fzZiwF2KkjiwjxJRqNvC7tCZVovZ1296xwVMeLxQXp2Jh,9974.9842869031,1
15orERRncjdQfbpzoPf2waM1F5f3qbTDf4oRiskSYwd2rfkE,16S2ZDxCqmTSsUYfpa3nMo2HiVGkkBce8MfSpr8cqrj3zDFY,9972.0941762204,1
121CqVk5YnFXAq8GPVxFsETvn5jBXfkSLxzCPuRnkqB7xVmN,14XaFhbfV2hazdntW8kJtySyKhpjMnGHCfGc5s5GLyJHc6pp,9970.0,1
13FzGLWoueKvUqFePiJgvFYWhH5KckHGtVBXvAX7SBtVZbXu,123SdKBy9SmFKQcYnAxUqMyRYAwR1AvKgNCNco3GMbwAJ8eb,9968.0,1
1nH4CdcsDNxMeaU9hHYLLJ1CThXngMsG4oFwA6QNQPp5Azi,14DsRLMZKstbeEhNgvmG4zCnHoFRBdBFubwogutQAxjkW2fo,9966.2340199935,1
14turS9v8v4RkMR21B89DSyKJYuPcRqA7si3Wx1sfaf3Xnz1,16GPtwn2ToYbouotzcaFSeSMywSmCJnaRVxzQL9MxHRtiiUa,9963.695,1
16g1Ke3b6Z2QsDLwmGD4d8chremnqrzusdYjSkndoYv2TpY6,13Z7KjGnzdAdMre9cqRwTZHR6F2p36gqBsaNmQwwosiPz8JT,9961.9509895653,1
129EZ99ipZpxW2nZGasxiDdWZ7FjKsEVJa8bZTexiNpAZ9Xy,13mcFFHkQgaFjoEynH3x6Cwc5yTeCikVd49W9GVehiperoa,9954.0,1
16S2ZDxCqmTSsUYfpa3nMo2HiVGkkBce8MfSpr8cqrj3zDFY,13HEQuhfts7F85h5FH5xrFV9cfLMtdbK99eoqnb2GCkKsgkf,9950.0,1
1pQtKmDxd8GXhbahC2LG63DjrGNf1uoUFnaukiBsHJv6U8J,AGG_Reaped_Accounts,9949.9670299969,1
1qJNnBhLDmD49wLqYN4CNobgSg81DXZ3fsFBm6XXrTyHDES,1339ozxhkzZ85N671y6y5VDFa8ENngyZtJH7G3TYFn3D7Sm4,9949.85,1
1243WmsrahiVCADviaMM5RwV6D6WDFLJKgbgdo9TzEy25mjn,15KXaJC3D211igxPuZ6z7kHixkAokBArbkkZ7gcsg3K2UxiE,9949.47501,1
AGG_Medium_Holders_100-10K,149mJjdQjEBMHHbWDjbLJ7X4e95ps6L35DZVaBzn1raR1EVQ,9948.0022412588,2
13VVBWJwYmPJCohxRJGEA98ehu3qj6HgGzGT8gtcBXNXq88t,124LsqRoam5gN4mqfUN5FkQ9SXEFRUG14mTLA9KBxGCfUVFk,9946.1428715095,1
12sZevVr5VQasuyfqsN3DN1arfMUR1d9MgCXRBCuK5R3WzbM,12TqekMqfYCvkiQqVGBPZCo3H6SdTCQNLxEoBmGJmDHy1tZx,9945.60906515,1
153c2k7Zv5YXjJa9EuQA9eYizxnXaBXWYs8zH9YE1NhTvb17,AGG_Reaped_Accounts,9945.1243574058,1
12sZevVr5VQasuyfqsN3DN1arfMUR1d9MgCXRBCuK5R3WzbM,14GsJmLdh5tNhD8ztDkPB7kUfsb59KZf7bK9wpXGMtN1aQ4b,9942.828545355,1
16Qbu1hhykKTccFbaRgnVfXT6XkU82Q8fUViviR4QBY79Xpq,1qnJN7FViy3HZaxZK9tGAA71zxHSBeUweirKqCaox4t8GT7,9942.7553755592,1
